addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme
68A,Woodlee Road,,8B,Staunton,VA,24401,38.16894065,-79.06810578,,
68A,Woodlee Road,,9B,Staunton,VA,24401,38.16887628,-79.06814664,,
68A,Woodlee Road,,,Staunton,VA,24401,38.16915785,-79.06792503,,
80A,Woodlee Road,,,Staunton,VA,24401,38.17032457,-79.06803639,,
307,Woodmont Drive,,,Staunton,VA,24401,38.17629746,-79.05194082,,
312,Woodmont Drive,,,Staunton,VA,24401,38.17642466,-79.05232555,,
314,Woodmont Drive,,,Staunton,VA,24401,38.1767479,-79.05218588,,
316,Woodmont Drive,,,Staunton,VA,24401,38.17709063,-79.05207478,,
318,Woodmont Drive,,,Staunton,VA,24401,38.17729036,-79.05195549,,
319,Woodmont Drive,,,Staunton,VA,24401,38.17756788,-79.05139971,,
320,Woodmont Drive,,,Staunton,VA,24401,38.17759397,-79.05181211,,
501,Woodmont Drive,,,Staunton,VA,24401,38.17853847,-79.05079589,,
502,Woodmont Drive,,,Staunton,VA,24401,38.17895739,-79.05058942,,
503,Woodmont Drive,,,Staunton,VA,24401,38.17866936,-79.05040245,,
504,Woodmont Drive,,,Staunton,VA,24401,38.17913387,-79.05004707,,
505,Woodmont Drive,,,Staunton,VA,24401,38.17876107,-79.04999094,,
507,Woodmont Drive,,,Staunton,VA,24401,38.17876483,-79.04951896,,
508,Woodmont Drive,,,Staunton,VA,24401,38.1791774,-79.04973824,,
509,Woodmont Drive,,,Staunton,VA,24401,38.17894175,-79.04915012,,
601,Woodmont Drive,,,Staunton,VA,24401,38.17894125,-79.04866329,,
602,Woodmont Drive,,,Staunton,VA,24401,38.17929297,-79.04902486,,
603,Woodmont Drive,,,Staunton,VA,24401,38.17867053,-79.04837341,,
604,Woodmont Drive,,,Staunton,VA,24401,38.17980022,-79.04829365,,
605,Woodmont Drive,,,Staunton,VA,24401,38.17836879,-79.04811882,,
606,Woodmont Drive,,,Staunton,VA,24401,38.1791172,-79.04823109,,
607,Woodmont Drive,,,Staunton,VA,24401,38.17821379,-79.04767702,,
608,Woodmont Drive,,,Staunton,VA,24401,38.17878477,-79.04794074,,
610,Woodmont Drive,,,Staunton,VA,24401,38.17853509,-79.04735253,,
612,Woodmont Drive,,,Staunton,VA,24401,38.17854561,-79.04690487,,
614,Woodmont Drive,,,Staunton,VA,24401,38.17860967,-79.04635944,,
616,Woodmont Drive,,,Staunton,VA,24401,38.17828572,-79.04609982,,
604A,Woodmont Drive,,,Staunton,VA,24401,38.1801608,-79.04754313,,
6,Woodrow Avenue,,,Staunton,VA,24401,38.16368017,-79.06544804,,
8,Woodrow Avenue,,,Staunton,VA,24401,38.16359438,-79.06520933,,
9,Woodrow Avenue,,,Staunton,VA,24401,38.16391915,-79.06475711,,
28,Woodrow Avenue,,,Staunton,VA,24401,38.16347625,-79.06469681,,
6,Woodrow Wilson Parkway,,,Staunton,VA,24401,38.17383175,-79.1039483,,
7,Woodrow Wilson Parkway,,,Staunton,VA,24401,38.180123,-79.09649632,,
8,Woodrow Wilson Parkway,,,Staunton,VA,24401,38.18570485,-79.08067288,,
9,Woodrow Wilson Parkway,,,Staunton,VA,24401,38.18680289,-79.05900322,,
10,Woodrow Wilson Parkway,,,Staunton,VA,24401,38.188126,-79.04456287,,
11,Woodrow Wilson Parkway,,,Staunton,VA,24401,38.17973473,-79.03030003,,
12,Woodrow Wilson Parkway,,,Staunton,VA,24401,38.17059414,-79.01604538,,
802,Wren Street,,,Staunton,VA,24401,38.17048517,-79.09643271,,
804,Wren Street,,,Staunton,VA,24401,38.17070374,-79.09647714,,
805,Wren Street,,,Staunton,VA,24401,38.17069598,-79.09689635,,
807,Wren Street,,,Staunton,VA,24401,38.1709535,-79.09700151,,
808,Wren Street,,,Staunton,VA,24401,38.17093326,-79.09657141,,
810,Wren Street,,,Staunton,VA,24401,38.17116858,-79.0966302,,
5,Wythe Street,,,Staunton,VA,24401,38.14423392,-79.09017218,,
6,Wythe Street,,,Staunton,VA,24401,38.14408352,-79.09037607,,
7,Wythe Street,,,Staunton,VA,24401,38.14412932,-79.09005678,,
8,Wythe Street,,,Staunton,VA,24401,38.14392295,-79.09025774,,
9,Wythe Street,,,Staunton,VA,24401,38.14409674,-79.08984341,,
10,Wythe Street,,,Staunton,VA,24401,38.14394626,-79.09006328,,
11,Wythe Street,,,Staunton,VA,24401,38.14400264,-79.08973076,,
12,Wythe Street,,,Staunton,VA,24401,38.14381872,-79.08990774,,
13,Wythe Street,,,Staunton,VA,24401,38.14404675,-79.08946282,,
14,Wythe Street,,,Staunton,VA,24401,38.14377556,-79.0897076,,
15,Wythe Street,,,Staunton,VA,24401,38.14384826,-79.08947644,,
16,Wythe Street,,,Staunton,VA,24401,38.14367725,-79.08959492,,
200,Yardley Square,,,Staunton,VA,24401,38.17150747,-79.04784766,,
202,Yardley Square,,,Staunton,VA,24401,38.17129088,-79.04686717,,
203,Yardley Square,,,Staunton,VA,24401,38.17164249,-79.04725356,,
204,Yardley Square,,,Staunton,VA,24401,38.1711603,-79.04734586,,
205,Yardley Square,,,Staunton,VA,24401,38.17194132,-79.04737826,,
206,Yardley Square,,,Staunton,VA,24401,38.17105787,-79.0476542,,
207,Yardley Square,,,Staunton,VA,24401,38.1720565,-79.04779233,,
208,Yardley Square,,,Staunton,VA,24401,38.17096724,-79.04813586,,
209,Yardley Square,,,Staunton,VA,24401,38.17186965,-79.048156,,
210,Yardley Square,,,Staunton,VA,24401,38.17124185,-79.04834313,,
211,Yardley Square,,,Staunton,VA,24401,38.17165064,-79.04862397,,
317,York Avenue,,,Staunton,VA,24401,38.15419306,-79.07990279,,
320,York Avenue,,,Staunton,VA,24401,38.15442996,-79.08004578,,
321,York Avenue,,,Staunton,VA,24401,38.15431704,-79.07980038,,
323,York Avenue,,,Staunton,VA,24401,38.15442315,-79.0796818,,
324,York Avenue,,,Staunton,VA,24401,38.15456791,-79.0799132,,
326,York Avenue,,,Staunton,VA,24401,38.15426027,-79.08022022,,
327,York Avenue,,,Staunton,VA,24401,38.15409831,-79.08000335,,
328,York Avenue,,,Staunton,VA,24401,38.15408104,-79.08042187,,
333,York Avenue,,,Staunton,VA,24401,38.1539724,-79.08011265,,
335,York Avenue,,,Staunton,VA,24401,38.15386989,-79.08021629,,
324A,York Avenue,,,Staunton,VA,24401,38.15475304,-79.07988763,,
72,Young Street,,,Staunton,VA,24401,38.14334663,-79.05441376,,
76,Young Street,,,Staunton,VA,24401,38.14364382,-79.05429616,,
77,Young Street,,,Staunton,VA,24401,38.14398107,-79.05448285,,
78,Young Street,,,Staunton,VA,24401,38.14386215,-79.05401993,,
81,Young Street,,,Staunton,VA,24401,38.14432275,-79.05394964,,
82,Young Street,,,Staunton,VA,24401,38.14387188,-79.05381042,,
83,Young Street,,,Staunton,VA,24401,38.14475428,-79.05393535,,
201,Yount Avenue,,,Staunton,VA,24401,38.17335572,-79.10184662,,
205,Yount Avenue,,,Staunton,VA,24401,38.17330182,-79.10209934,,
208,Yount Avenue,,,Staunton,VA,24401,38.17296068,-79.10216313,,
211,Yount Avenue,,,Staunton,VA,24401,38.17326204,-79.10246944,,
212,Yount Avenue,,,Staunton,VA,24401,38.17291514,-79.10242658,,
215,Yount Avenue,,,Staunton,VA,24401,38.17323118,-79.10274101,,
216,Yount Avenue,,,Staunton,VA,24401,38.17285261,-79.1027192,,
217,Yount Avenue,,,Staunton,VA,24401,38.17318659,-79.10313133,,
301,Yount Avenue,,,Staunton,VA,24401,38.17304461,-79.10342434,,
304,Yount Avenue,,,Staunton,VA,24401,38.17274861,-79.10330196,,
307,Yount Avenue,,,Staunton,VA,24401,38.17296526,-79.10371416,,
308,Yount Avenue,,,Staunton,VA,24401,38.17262501,-79.10360739,,
310,Yount Avenue,,,Staunton,VA,24401,38.17249738,-79.10387815,,
311,Yount Avenue,,,Staunton,VA,24401,38.17282707,-79.10399282,,
313,Yount Avenue,,,Staunton,VA,24401,38.17272085,-79.10419181,,
314,Yount Avenue,,,Staunton,VA,24401,38.17236152,-79.10411153,,
315,Yount Avenue,,,Staunton,VA,24401,38.1725743,-79.10445974,,
316,Yount Avenue,,,Staunton,VA,24401,38.17225126,-79.1042785,,
317,Yount Avenue,,,Staunton,VA,24401,38.17243179,-79.10467313,,
318,Yount Avenue,,,Staunton,VA,24401,38.17200794,-79.10454831,,
320,Yount Avenue,,,Staunton,VA,24401,38.17179471,-79.10469041,,
323,Yount Avenue,,,Staunton,VA,24401,38.17162571,-79.10522997,,
325,Yount Avenue,,,Staunton,VA,24401,38.17138322,-79.10533721,,
326,Yount Avenue,,,Staunton,VA,24401,38.1712802,-79.10492063,,
327,Yount Avenue,,,Staunton,VA,24401,38.17118742,-79.10536489,,
328,Yount Avenue,,,Staunton,VA,24401,38.17100495,-79.10485437,,
329,Yount Avenue,,,Staunton,VA,24401,38.17094183,-79.10525891,,
330,Yount Avenue,,,Staunton,VA,24401,38.17074645,-79.10480425,,
331,Yount Avenue,,,Staunton,VA,24401,38.17072339,-79.10519312,,
332,Yount Avenue,,,Staunton,VA,24401,38.17051957,-79.10474107,,
333,Yount Avenue,,,Staunton,VA,24401,38.1704898,-79.10520716,,
334,Yount Avenue,,,Staunton,VA,24401,38.17030941,-79.10469934,,
335,Yount Avenue,,,Staunton,VA,24401,38.17025459,-79.10512792,,
336,Yount Avenue,,,Staunton,VA,24401,38.170032,-79.10464373,,
337,Yount Avenue,,,Staunton,VA,24401,38.16996251,-79.10506152,,
338,Yount Avenue,,,Staunton,VA,24401,38.1697755,-79.10461494,,
339,Yount Avenue,,,Staunton,VA,24401,38.16975033,-79.10500379,,
400,Yount Avenue,,,Staunton,VA,24401,38.16933614,-79.10455265,,
401,Yount Avenue,,,Staunton,VA,24401,38.16926398,-79.10507701,,
402,Yount Avenue,,,Staunton,VA,24401,38.16907514,-79.10457712,,
403,Yount Avenue,,,Staunton,VA,24401,38.16903085,-79.10500312,,
404,Yount Avenue,,,Staunton,VA,24401,38.16887124,-79.10454611,,
405,Yount Avenue,,,Staunton,VA,24401,38.16873415,-79.10501663,,
406,Yount Avenue,,,Staunton,VA,24401,38.1686583,-79.10463493,,
407,Yount Avenue,,,Staunton,VA,24401,38.16850024,-79.10509195,,
408,Yount Avenue,,,Staunton,VA,24401,38.16841192,-79.10468084,,
