addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme
1002,North Coalter Street,,,Staunton,VA,24401,38.16369436,-79.05849739,,
1101,North Coalter Street,,,Staunton,VA,24401,38.16367724,-79.0574052,Thomas C. McSwain Elementary School,verify name
1102,North Coalter Street,,,Staunton,VA,24401,38.16399939,-79.05817151,,
1104,North Coalter Street,,,Staunton,VA,24401,38.16417229,-79.05800469,,
1105,North Coalter Street,,,Staunton,VA,24401,38.16403167,-79.05653311,,
1106,North Coalter Street,,,Staunton,VA,24401,38.16432254,-79.05777748,,
1110,North Coalter Street,,,Staunton,VA,24401,38.16442528,-79.05754368,,
1114,North Coalter Street,,,Staunton,VA,24401,38.16461377,-79.05720258,,
1118,North Coalter Street,,,Staunton,VA,24401,38.1647543,-79.05695038,,
1122,North Coalter Street,,,Staunton,VA,24401,38.16490924,-79.05676888,,
1124,North Coalter Street,,,Staunton,VA,24401,38.16503656,-79.05653734,,
1204,North Coalter Street,,,Staunton,VA,24401,38.16572443,-79.05580449,,
1220,North Coalter Street,,,Staunton,VA,24401,38.16595219,-79.05553214,,
1230,North Coalter Street,,,Staunton,VA,24401,38.16584162,-79.05540739,,
1240,North Coalter Street,,,Staunton,VA,24401,38.16600643,-79.05518932,,
1242,North Coalter Street,,,Staunton,VA,24401,38.16614971,-79.05498129,,
1301,North Coalter Street,,,Staunton,VA,24401,38.16516739,-79.05407471,,
1302,North Coalter Street,,,Staunton,VA,24401,38.1662008,-79.05461354,,
1304,North Coalter Street,,,Staunton,VA,24401,38.16627212,-79.05443762,,
1402,North Coalter Street,,,Staunton,VA,24401,38.16655005,-79.05409626,,
1404,North Coalter Street,,,Staunton,VA,24401,38.16662461,-79.05392659,,
1406,North Coalter Street,,,Staunton,VA,24401,38.16674022,-79.05374478,,
1408,North Coalter Street,,,Staunton,VA,24401,38.16692334,-79.05349496,,
1410,North Coalter Street,,101,Staunton,VA,24401,38.16755672,-79.05423935,,
1410,North Coalter Street,,102,Staunton,VA,24401,38.16744225,-79.05416713,,
1410,North Coalter Street,,103,Staunton,VA,24401,38.1673283,-79.05409223,,
1410,North Coalter Street,,104,Staunton,VA,24401,38.1672141,-79.05401848,,
1410,North Coalter Street,,201,Staunton,VA,24401,38.16756817,-79.05433622,,
1410,North Coalter Street,,202,Staunton,VA,24401,38.16751444,-79.05437802,,
1410,North Coalter Street,,203,Staunton,VA,24401,38.16751275,-79.05430066,,
1410,North Coalter Street,,204,Staunton,VA,24401,38.16745136,-79.05434987,,
1410,North Coalter Street,,205,Staunton,VA,24401,38.16744926,-79.05425735,,
1410,North Coalter Street,,206,Staunton,VA,24401,38.16739497,-79.05431453,,
1410,North Coalter Street,,207,Staunton,VA,24401,38.16739054,-79.05423952,,
