addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme
103,West Beverley Street,,G,Staunton,VA,24401,38.14969749,-79.0739062,,
103,West Beverley Street,,H,Staunton,VA,24401,38.14972376,-79.07390868,,
103,West Beverley Street,,,Staunton,VA,24401,38.14948361,-79.07387862,,
105,West Beverley Street,,,Staunton,VA,24401,38.14948414,-79.07396338,,
107,West Beverley Street,,,Staunton,VA,24401,38.14947651,-79.07406094,,
110,West Beverley Street,,,Staunton,VA,24401,38.14935276,-79.07388786,,
113,West Beverley Street,,,Staunton,VA,24401,38.14947183,-79.07424298,,
116,West Beverley Street,,,Staunton,VA,24401,38.14909199,-79.07407095,Local or Regional Jail School,verify name
117,West Beverley Street,,,Staunton,VA,24401,38.14945102,-79.07438033,,
123,West Beverley Street,,,Staunton,VA,24401,38.14943766,-79.07457339,,
126,West Beverley Street,,A,Staunton,VA,24401,38.14931123,-79.07431598,,
126,West Beverley Street,,B,Staunton,VA,24401,38.14925395,-79.07430988,,
126,West Beverley Street,,C,Staunton,VA,24401,38.14918812,-79.07430354,,
126,West Beverley Street,,D,Staunton,VA,24401,38.14905355,-79.07428354,,
126,West Beverley Street,,E,Staunton,VA,24401,38.14898226,-79.07427182,,
126,West Beverley Street,,,Staunton,VA,24401,38.1491321,-79.07429326,,
128,West Beverley Street,,,Staunton,VA,24401,38.1493116,-79.07441085,,
130,West Beverley Street,,,Staunton,VA,24401,38.14930884,-79.07448244,,
132,West Beverley Street,,,Staunton,VA,24401,38.14930264,-79.07458027,,
201,West Beverley Street,,,Staunton,VA,24401,38.14940239,-79.0750325,,
214,West Beverley Street,,,Staunton,VA,24401,38.14902867,-79.07523835,,
217,West Beverley Street,,,Staunton,VA,24401,38.14938722,-79.07531823,,
219,West Beverley Street,,101,Staunton,VA,24401,38.14945747,-79.07533621,,
219,West Beverley Street,,102,Staunton,VA,24401,38.14945061,-79.07546969,,
219,West Beverley Street,,103,Staunton,VA,24401,38.14944293,-79.07555443,,
219,West Beverley Street,,104,Staunton,VA,24401,38.14943467,-79.07562751,,
219,West Beverley Street,,105,Staunton,VA,24401,38.14950917,-79.07526457,,
219,West Beverley Street,,106,Staunton,VA,24401,38.14950033,-79.07532247,,
219,West Beverley Street,,107,Staunton,VA,24401,38.14949513,-79.07541191,,
219,West Beverley Street,,201,Staunton,VA,24401,38.14949189,-79.07548939,,
219,West Beverley Street,,202,Staunton,VA,24401,38.1494851,-79.07556703,,
219,West Beverley Street,,203,Staunton,VA,24401,38.14947888,-79.07565238,,
219,West Beverley Street,,204,Staunton,VA,24401,38.14955273,-79.07527468,,
219,West Beverley Street,,205,Staunton,VA,24401,38.14953648,-79.07549219,,
219,West Beverley Street,,206,Staunton,VA,24401,38.14952862,-79.07558032,,
219,West Beverley Street,,207,Staunton,VA,24401,38.14952548,-79.0756536,,
219,West Beverley Street,,208,Staunton,VA,24401,38.14960124,-79.07528263,,
219,West Beverley Street,,210,Staunton,VA,24401,38.14958468,-79.07543122,,
219,West Beverley Street,,301,Staunton,VA,24401,38.14957449,-79.07553906,,
219,West Beverley Street,,302,Staunton,VA,24401,38.14957079,-79.07565797,,
219,West Beverley Street,,204A,Staunton,VA,24401,38.14954773,-79.07533584,,
219,West Beverley Street,,204B,Staunton,VA,24401,38.14954232,-79.07541655,,
219,West Beverley Street,,,Staunton,VA,24401,38.14937231,-79.07560769,,
229,West Beverley Street,,,Staunton,VA,24401,38.14939335,-79.07578183,,
300,West Beverley Street,,,Staunton,VA,24401,38.14919617,-79.07581019,,
301,West Beverley Street,,3,Staunton,VA,24401,38.14950445,-79.07598995,,
301,West Beverley Street,,4,Staunton,VA,24401,38.14951936,-79.0758351,,
301,West Beverley Street,,,Staunton,VA,24401,38.14946866,-79.07589894,,
302,West Beverley Street,,,Staunton,VA,24401,38.14918865,-79.07588792,,
303,West Beverley Street,,1,Staunton,VA,24401,38.14934204,-79.07595981,,
303,West Beverley Street,,2,Staunton,VA,24401,38.14937067,-79.0758299,,
303,West Beverley Street,,,Staunton,VA,24401,38.1494234,-79.0758924,,
304,West Beverley Street,,,Staunton,VA,24401,38.1491868,-79.07597565,,
305,West Beverley Street,,,Staunton,VA,24401,38.14931958,-79.07607888,,
308,West Beverley Street,,,Staunton,VA,24401,38.14903017,-79.07612745,,
309,West Beverley Street,,A,Staunton,VA,24401,38.14930539,-79.07623166,,
309,West Beverley Street,,B,Staunton,VA,24401,38.14933573,-79.07617122,,
309,West Beverley Street,,,Staunton,VA,24401,38.14935317,-79.07623337,,
400,West Beverley Street,,,Staunton,VA,24401,38.14914529,-79.07662279,,
401,West Beverley Street,,,Staunton,VA,24401,38.1492898,-79.0764356,,
