addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme
617,D Street,,,Staunton,VA,24401,38.16403021,-79.09126614,,
618,D Street,,,Staunton,VA,24401,38.16415624,-79.09147934,,
620,D Street,,,Staunton,VA,24401,38.16434431,-79.0915108,,
621,D Street,,,Staunton,VA,24401,38.16421639,-79.09109913,,
622,D Street,,,Staunton,VA,24401,38.16433412,-79.09130925,,
623,D Street,,,Staunton,VA,24401,38.16436285,-79.09072755,,
624,D Street,,,Staunton,VA,24401,38.16463257,-79.09102578,,
627,D Street,,,Staunton,VA,24401,38.1645925,-79.09072902,,
628,D Street,,A,Staunton,VA,24401,38.16490051,-79.09089644,,
628,D Street,,B,Staunton,VA,24401,38.16483508,-79.09095665,,
628,D Street,,,Staunton,VA,24401,38.16489818,-79.09097905,,
630,D Street,,A,Staunton,VA,24401,38.16501048,-79.09077264,,
630,D Street,,B,Staunton,VA,24401,38.16507234,-79.09071114,,
630,D Street,,,Staunton,VA,24401,38.16506651,-79.09078387,,
631,D Street,,,Staunton,VA,24401,38.16467381,-79.09042886,,
633,D Street,,,Staunton,VA,24401,38.16476251,-79.09034448,,
634,D Street,,,Staunton,VA,24401,38.16516867,-79.09049897,,
635,D Street,,,Staunton,VA,24401,38.16495435,-79.09035879,,
637,D Street,,,Staunton,VA,24401,38.16502786,-79.09009191,,
638,D Street,,,Staunton,VA,24401,38.16530495,-79.09033305,,
639,D Street,,,Staunton,VA,24401,38.16522635,-79.09013679,,
640,D Street,,,Staunton,VA,24401,38.16540401,-79.09024357,,
642,D Street,,,Staunton,VA,24401,38.16552678,-79.09016331,,
644,D Street,,,Staunton,VA,24401,38.16565946,-79.09000338,,
701,D Street,,A,Staunton,VA,24401,38.1658369,-79.08954419,,
701,D Street,,B,Staunton,VA,24401,38.16593103,-79.08944624,,
701,D Street,,,Staunton,VA,24401,38.16583626,-79.08940009,,
702,D Street,,,Staunton,VA,24401,38.16593801,-79.08979169,,
704,D Street,,,Staunton,VA,24401,38.16603996,-79.08967838,,
707,D Street,,,Staunton,VA,24401,38.16596064,-79.08916006,,
708,D Street,,A,Staunton,VA,24401,38.16623931,-79.08969245,,
708,D Street,,B,Staunton,VA,24401,38.1663247,-79.08960364,,
708,D Street,,C,Staunton,VA,24401,38.16640394,-79.08953511,,
708,D Street,,,Staunton,VA,24401,38.16640196,-79.0897171,,
709,D Street,,,Staunton,VA,24401,38.1661222,-79.08900545,,
622A,D Street,,,Staunton,VA,24401,38.16442732,-79.09120468,,
1010,Dale Street,,,Staunton,VA,24401,38.16652218,-79.08361475,,
1012,Dale Street,,,Staunton,VA,24401,38.16658112,-79.08386402,,
1013,Dale Street,,,Staunton,VA,24401,38.16710532,-79.08357129,,
1014,Dale Street,,,Staunton,VA,24401,38.16668397,-79.08420192,,
1015,Dale Street,,,Staunton,VA,24401,38.16687804,-79.08403896,,
1101,Dale Street,,,Staunton,VA,24401,38.16710551,-79.0844802,,
1103,Dale Street,,,Staunton,VA,24401,38.16713296,-79.0850061,,
1106,Dale Street,,,Staunton,VA,24401,38.16691564,-79.08506654,,
1107,Dale Street,,,Staunton,VA,24401,38.16722478,-79.08533188,,
1108,Dale Street,,,Staunton,VA,24401,38.16701528,-79.08541245,,
1109,Dale Street,,,Staunton,VA,24401,38.16729008,-79.08557518,,
1112,Dale Street,,,Staunton,VA,24401,38.16711476,-79.08578845,,
600,David Street,,,Staunton,VA,24401,38.13576461,-79.07584739,,
601,David Street,,,Staunton,VA,24401,38.13574018,-79.07630245,,
602,David Street,,,Staunton,VA,24401,38.13563646,-79.0754954,,
603,David Street,,,Staunton,VA,24401,38.13560016,-79.07610881,,
604,David Street,,,Staunton,VA,24401,38.13559204,-79.07519021,,
605,David Street,,,Staunton,VA,24401,38.13548244,-79.07589128,,
606,David Street,,,Staunton,VA,24401,38.13558083,-79.0748933,,
607,David Street,,,Staunton,VA,24401,38.13539338,-79.07564188,,
608,David Street,,,Staunton,VA,24401,38.13551857,-79.0746722,,
609,David Street,,,Staunton,VA,24401,38.13535838,-79.07535281,,
610,David Street,,,Staunton,VA,24401,38.13539462,-79.07443055,,
611,David Street,,,Staunton,VA,24401,38.13533152,-79.07501968,,
612,David Street,,,Staunton,VA,24401,38.13522119,-79.07426673,,
614,David Street,,,Staunton,VA,24401,38.13500501,-79.07412478,,
616,David Street,,,Staunton,VA,24401,38.13483351,-79.07400306,,
618,David Street,,,Staunton,VA,24401,38.13461142,-79.07383529,,
620,David Street,,,Staunton,VA,24401,38.13443335,-79.07371559,,
622,David Street,,,Staunton,VA,24401,38.134075,-79.07359447,,
2201,Davis Street,,,Staunton,VA,24401,38.1496349,-79.09821249,,
2202,Davis Street,,,Staunton,VA,24401,38.14935305,-79.09819979,,
2203,Davis Street,,,Staunton,VA,24401,38.14956157,-79.09844851,,
2204,Davis Street,,,Staunton,VA,24401,38.1493059,-79.09844225,,
2205,Davis Street,,,Staunton,VA,24401,38.14952459,-79.09862671,,
2206,Davis Street,,,Staunton,VA,24401,38.14926539,-79.09867023,,
2207,Davis Street,,,Staunton,VA,24401,38.14947932,-79.09882352,,
2208,Davis Street,,,Staunton,VA,24401,38.14922163,-79.09889196,,
2209,Davis Street,,,Staunton,VA,24401,38.14938202,-79.09925652,,
2210,Davis Street,,,Staunton,VA,24401,38.14917494,-79.09904724,,
2212,Davis Street,,,Staunton,VA,24401,38.14911628,-79.09929791,,
2300,Davis Street,,,Staunton,VA,24401,38.14915791,-79.09980678,,
2301,Davis Street,,,Staunton,VA,24401,38.14937686,-79.10025692,,
2302,Davis Street,,,Staunton,VA,24401,38.1491469,-79.100035,,
2303,Davis Street,,,Staunton,VA,24401,38.14937703,-79.10054128,,
2304,Davis Street,,,Staunton,VA,24401,38.14912417,-79.10031087,,
2305,Davis Street,,,Staunton,VA,24401,38.14940816,-79.10086119,,
2306,Davis Street,,,Staunton,VA,24401,38.14913844,-79.10054415,,
2307,Davis Street,,,Staunton,VA,24401,38.14934785,-79.10118425,,
2308,Davis Street,,,Staunton,VA,24401,38.14915194,-79.1007509,,
2309,Davis Street,,A,Staunton,VA,24401,38.14929245,-79.10165384,,
2309,Davis Street,,B,Staunton,VA,24401,38.14935556,-79.10164947,,
2309,Davis Street,,C,Staunton,VA,24401,38.14929659,-79.1014722,,
2309,Davis Street,,D,Staunton,VA,24401,38.14936289,-79.10146707,,
2309,Davis Street,,,Staunton,VA,24401,38.14932778,-79.10155959,,
2310,Davis Street,,,Staunton,VA,24401,38.14913579,-79.10105704,,
2314,Davis Street,,A,Staunton,VA,24401,38.14859644,-79.10163251,,
2314,Davis Street,,B,Staunton,VA,24401,38.14865713,-79.10158632,,
2314,Davis Street,,C,Staunton,VA,24401,38.14871411,-79.10154178,,
2314,Davis Street,,D,Staunton,VA,24401,38.14877707,-79.10148878,,
2314,Davis Street,,E,Staunton,VA,24401,38.14853024,-79.10151175,,
2314,Davis Street,,F,Staunton,VA,24401,38.14859575,-79.10146024,,
2314,Davis Street,,G,Staunton,VA,24401,38.14866173,-79.10139895,,
2314,Davis Street,,H,Staunton,VA,24401,38.14871667,-79.10135593,,
2314,Davis Street,,,Staunton,VA,24401,38.14866274,-79.10149725,,
2316,Davis Street,,A,Staunton,VA,24401,38.14858716,-79.10198897,,
2316,Davis Street,,B,Staunton,VA,24401,38.14857628,-79.10189969,,
2316,Davis Street,,C,Staunton,VA,24401,38.14856502,-79.10180856,,
2316,Davis Street,,D,Staunton,VA,24401,38.14855337,-79.10171256,,
2316,Davis Street,,E,Staunton,VA,24401,38.14846126,-79.10201569,,
2316,Davis Street,,F,Staunton,VA,24401,38.14845203,-79.10192935,,
2316,Davis Street,,G,Staunton,VA,24401,38.14844164,-79.10183545,,
2316,Davis Street,,H,Staunton,VA,24401,38.14842881,-79.1017407,,
2316,Davis Street,,,Staunton,VA,24401,38.14851297,-79.10186706,,
2321,Davis Street,,A,Staunton,VA,24401,38.14840199,-79.10231578,,
2321,Davis Street,,B,Staunton,VA,24401,38.14835135,-79.10232064,,
2321,Davis Street,,C,Staunton,VA,24401,38.14829484,-79.10231849,,
2321,Davis Street,,D,Staunton,VA,24401,38.14823129,-79.10231913,,
2321,Davis Street,,E,Staunton,VA,24401,38.1483995,-79.10242365,,
2321,Davis Street,,F,Staunton,VA,24401,38.14835197,-79.10242556,,
2321,Davis Street,,G,Staunton,VA,24401,38.14829447,-79.10242496,,
2321,Davis Street,,H,Staunton,VA,24401,38.14823335,-79.10242492,,
2321,Davis Street,,,Staunton,VA,24401,38.14832556,-79.10236586,,
700,De Jarnette Avenue,,,Staunton,VA,24401,38.14250501,-79.05764768,,
702,De Jarnette Avenue,,,Staunton,VA,24401,38.14246541,-79.05700659,,
704,De Jarnette Avenue,,,Staunton,VA,24401,38.14179636,-79.05599635,,
710,De Jarnette Avenue,,,Staunton,VA,24401,38.14141614,-79.05413029,,
712,De Jarnette Avenue,,,Staunton,VA,24401,38.1416342,-79.05476423,,
730,De Jarnette Avenue,,,Staunton,VA,24401,38.14125334,-79.05365509,,
100,Deaver Drive,,,Staunton,VA,24401,38.15888525,-79.08502371,,
110,Deaver Drive,,,Staunton,VA,24401,38.15918151,-79.0847891,,
115,Deaver Drive,,,Staunton,VA,24401,38.15908932,-79.08401758,,
301,Deming Drive,,1,Staunton,VA,24401,38.15486923,-79.06877801,,
301,Deming Drive,,2,Staunton,VA,24401,38.1550486,-79.06861216,,
315,Deming Drive,,,Staunton,VA,24401,38.15480011,-79.0682411,,
1420,Dennison Avenue,,,Staunton,VA,24401,38.16822275,-79.09117836,,
1422,Dennison Avenue,,,Staunton,VA,24401,38.16829278,-79.09142372,,
1423,Dennison Avenue,,,Staunton,VA,24401,38.16854052,-79.09130134,,
1424,Dennison Avenue,,,Staunton,VA,24401,38.16844677,-79.09166976,,
1425,Dennison Avenue,,,Staunton,VA,24401,38.16881375,-79.09146007,,
1426,Dennison Avenue,,,Staunton,VA,24401,38.16864256,-79.09179375,,
1427,Dennison Avenue,,,Staunton,VA,24401,38.16906539,-79.09150225,,
1428,Dennison Avenue,,,Staunton,VA,24401,38.16888158,-79.0918258,,
1429,Dennison Avenue,,,Staunton,VA,24401,38.16929808,-79.09153559,,
1430,Dennison Avenue,,,Staunton,VA,24401,38.16935253,-79.09190344,,
1431,Dennison Avenue,,,Staunton,VA,24401,38.16950346,-79.09157294,,
1432,Dennison Avenue,,,Staunton,VA,24401,38.16960571,-79.09195545,,
1433,Dennison Avenue,,,Staunton,VA,24401,38.16968075,-79.09159578,,
1501,Dennison Avenue,,,Staunton,VA,24401,38.17001551,-79.09166629,,
1502,Dennison Avenue,,,Staunton,VA,24401,38.1699458,-79.09208307,,
1503,Dennison Avenue,,,Staunton,VA,24401,38.17022659,-79.09168942,,
1504,Dennison Avenue,,,Staunton,VA,24401,38.17027007,-79.09200011,,
1511,Dennison Avenue,,,Staunton,VA,24401,38.17045057,-79.09156288,,
1512,Dennison Avenue,,,Staunton,VA,24401,38.17045282,-79.09205868,,
1513,Dennison Avenue,,,Staunton,VA,24401,38.17064014,-79.09177127,,
1514,Dennison Avenue,,,Staunton,VA,24401,38.17066089,-79.09212102,,
1516,Dennison Avenue,,,Staunton,VA,24401,38.17088044,-79.09214065,,
1517,Dennison Avenue,,,Staunton,VA,24401,38.17089637,-79.09177693,,
1520,Dennison Avenue,,,Staunton,VA,24401,38.17110261,-79.09219954,,
1603,Dennison Avenue,,,Staunton,VA,24401,38.17164629,-79.09216474,,
1607,Dennison Avenue,,,Staunton,VA,24401,38.17179711,-79.09240854,,
1609,Dennison Avenue,,,Staunton,VA,24401,38.17195936,-79.09262033,,
1612,Dennison Avenue,,,Staunton,VA,24401,38.17203012,-79.09310248,,
102,Devon Road,,,Staunton,VA,24401,38.16241204,-79.10236176,,
107,Devon Road,,,Staunton,VA,24401,38.16203692,-79.10230448,,
109,Devon Road,,,Staunton,VA,24401,38.16213203,-79.10198627,,
110,Devon Road,,,Staunton,VA,24401,38.16246002,-79.10196693,,
111,Devon Road,,,Staunton,VA,24401,38.16218564,-79.10172791,,
113,Devon Road,,,Staunton,VA,24401,38.16223423,-79.10152166,,
114,Devon Road,,,Staunton,VA,24401,38.16256132,-79.10167686,,
203,Devon Road,,,Staunton,VA,24401,38.1624494,-79.10095768,,
205,Devon Road,,,Staunton,VA,24401,38.16245387,-79.10070693,,
209,Devon Road,,,Staunton,VA,24401,38.16251724,-79.10039849,,
211,Devon Road,,,Staunton,VA,24401,38.16259582,-79.10021255,,
301,Devon Road,,,Staunton,VA,24401,38.16270151,-79.09999073,,
302,Devon Road,,,Staunton,VA,24401,38.16298367,-79.1002579,,
303,Devon Road,,,Staunton,VA,24401,38.16278817,-79.09977276,,
304,Devon Road,,,Staunton,VA,24401,38.16306874,-79.10004192,,
305,Devon Road,,,Staunton,VA,24401,38.16286826,-79.09960088,,
306,Devon Road,,,Staunton,VA,24401,38.16314907,-79.0998239,,
307,Devon Road,,,Staunton,VA,24401,38.16298673,-79.0993571,,
308,Devon Road,,,Staunton,VA,24401,38.16323853,-79.09967617,,
309,Devon Road,,,Staunton,VA,24401,38.1630669,-79.09916917,,
310,Devon Road,,,Staunton,VA,24401,38.16332053,-79.09944211,,
312,Devon Road,,,Staunton,VA,24401,38.16346442,-79.09918449,,
401,Devon Road,,,Staunton,VA,24401,38.16322885,-79.09878931,,
403,Devon Road,,,Staunton,VA,24401,38.16333748,-79.09861164,,
405,Devon Road,,,Staunton,VA,24401,38.16341161,-79.09836548,,
406,Devon Road,,,Staunton,VA,24401,38.16388119,-79.09822891,,
407,Devon Road,,,Staunton,VA,24401,38.16345226,-79.09816117,,
408,Devon Road,,,Staunton,VA,24401,38.16396514,-79.09792063,,
410,Devon Road,,,Staunton,VA,24401,38.16401074,-79.09767824,,
411,Devon Road,,,Staunton,VA,24401,38.16343561,-79.0977036,,
413,Devon Road,,,Staunton,VA,24401,38.16342415,-79.09746676,,
414,Devon Road,,,Staunton,VA,24401,38.16366138,-79.09692299,,
415,Devon Road,,,Staunton,VA,24401,38.16343714,-79.0970977,,
416,Devon Road,,,Staunton,VA,24401,38.16357242,-79.09666345,,
418,Devon Road,,,Staunton,VA,24401,38.1636951,-79.09621705,,
419,Devon Road,,,Staunton,VA,24401,38.16322019,-79.09666082,,
420,Devon Road,,,Staunton,VA,24401,38.16337336,-79.09638185,,
412A,Devon Road,,,Staunton,VA,24401,38.1641409,-79.09731818,,
412B,Devon Road,,,Staunton,VA,24401,38.16421234,-79.0969797,,
1409,Dogwood Road,,,Staunton,VA,24401,38.16030165,-79.0649292,,
1411,Dogwood Road,,,Staunton,VA,24401,38.16052834,-79.06478384,,
