addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme
10,Woodlee Road,,,Staunton,VA,24401,38.16576498,-79.06577292,,
12,Woodlee Road,,,Staunton,VA,24401,38.16593637,-79.06600342,,
14,Woodlee Road,,,Staunton,VA,24401,38.16623583,-79.06585387,,
16,Woodlee Road,,,Staunton,VA,24401,38.1665778,-79.06561406,,
18,Woodlee Road,,,Staunton,VA,24401,38.16690429,-79.06553133,,
20,Woodlee Road,,,Staunton,VA,24401,38.16726862,-79.06560664,,
21,Woodlee Road,,101,Staunton,VA,24401,38.16682793,-79.06416095,,
21,Woodlee Road,,102,Staunton,VA,24401,38.16686319,-79.06409231,,
21,Woodlee Road,,103,Staunton,VA,24401,38.16689996,-79.06404187,,
21,Woodlee Road,,104,Staunton,VA,24401,38.16690687,-79.06397692,,
21,Woodlee Road,,105,Staunton,VA,24401,38.1669541,-79.06397924,,
21,Woodlee Road,,106,Staunton,VA,24401,38.16698551,-79.06401412,,
21,Woodlee Road,,107,Staunton,VA,24401,38.1670372,-79.06400379,,
21,Woodlee Road,,108,Staunton,VA,24401,38.16707953,-79.06400976,,
21,Woodlee Road,,109,Staunton,VA,24401,38.16709315,-79.06403544,,
21,Woodlee Road,,110,Staunton,VA,24401,38.16708638,-79.06413698,,
21,Woodlee Road,,111,Staunton,VA,24401,38.16712377,-79.06414034,,
21,Woodlee Road,,112,Staunton,VA,24401,38.16713154,-79.06404557,,
21,Woodlee Road,,113,Staunton,VA,24401,38.16716978,-79.06401988,,
21,Woodlee Road,,114,Staunton,VA,24401,38.16721717,-79.0640259,,
21,Woodlee Road,,115,Staunton,VA,24401,38.16724733,-79.06404258,,
21,Woodlee Road,,116,Staunton,VA,24401,38.16727486,-79.06401409,,
21,Woodlee Road,,117,Staunton,VA,24401,38.16730155,-79.06401179,,
21,Woodlee Road,,118,Staunton,VA,24401,38.16731567,-79.0640943,,
21,Woodlee Road,,119,Staunton,VA,24401,38.16733728,-79.06415507,,
21,Woodlee Road,,120,Staunton,VA,24401,38.16735173,-79.0642188,,
21,Woodlee Road,,121,Staunton,VA,24401,38.16743402,-79.06415511,,
21,Woodlee Road,,122,Staunton,VA,24401,38.16741193,-79.0640851,,
21,Woodlee Road,,123,Staunton,VA,24401,38.16738506,-79.06401565,,
21,Woodlee Road,,124,Staunton,VA,24401,38.1673641,-79.06395961,,
21,Woodlee Road,,126,Staunton,VA,24401,38.16734932,-79.06391744,,
21,Woodlee Road,,128,Staunton,VA,24401,38.16731862,-79.0639128,,
21,Woodlee Road,,130,Staunton,VA,24401,38.167289,-79.06390961,,
21,Woodlee Road,,201,Staunton,VA,24401,38.16725687,-79.06390509,,
21,Woodlee Road,,202,Staunton,VA,24401,38.16720916,-79.06389809,,
21,Woodlee Road,,203,Staunton,VA,24401,38.16716977,-79.06389469,,
21,Woodlee Road,,204,Staunton,VA,24401,38.16713074,-79.06388977,,
21,Woodlee Road,,205,Staunton,VA,24401,38.16708719,-79.06388444,,
21,Woodlee Road,,206,Staunton,VA,24401,38.16704368,-79.06388183,,
21,Woodlee Road,,207,Staunton,VA,24401,38.16699702,-79.06387669,,
21,Woodlee Road,,208,Staunton,VA,24401,38.16695834,-79.06387472,,
21,Woodlee Road,,209,Staunton,VA,24401,38.16691865,-79.0638716,,
21,Woodlee Road,,210,Staunton,VA,24401,38.1668723,-79.06386489,,
21,Woodlee Road,,211,Staunton,VA,24401,38.16684995,-79.06389677,,
21,Woodlee Road,,212,Staunton,VA,24401,38.16682622,-79.06394412,,
21,Woodlee Road,,213,Staunton,VA,24401,38.16679829,-79.06398518,,
21,Woodlee Road,,214,Staunton,VA,24401,38.16677614,-79.06402628,,
