addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme
20,Morris Mill Road,,,Staunton,VA,24401,38.15686276,-79.10063155,,
22,Morris Mill Road,,,Staunton,VA,24401,38.15736753,-79.10073489,,
24,Morris Mill Road,,,Staunton,VA,24401,38.15761113,-79.10074356,,
25,Morris Mill Road,,,Staunton,VA,24401,38.15777283,-79.10021894,,
37,Morris Mill Road,,,Staunton,VA,24401,38.1581147,-79.1000387,,
40,Morris Mill Road,,,Staunton,VA,24401,38.15841632,-79.1003523,,
43,Morris Mill Road,,,Staunton,VA,24401,38.15913942,-79.10042104,,
44,Morris Mill Road,,,Staunton,VA,24401,38.15877507,-79.10289626,,
45,Morris Mill Road,,2,Staunton,VA,24401,38.1591291,-79.09987006,,
45,Morris Mill Road,,3,Staunton,VA,24401,38.15923405,-79.09987999,,
45,Morris Mill Road,,4,Staunton,VA,24401,38.15933943,-79.09989427,,
45,Morris Mill Road,,1A,Staunton,VA,24401,38.15898715,-79.09979991,,
45,Morris Mill Road,,1B,Staunton,VA,24401,38.15904804,-79.09984947,,
45,Morris Mill Road,,,Staunton,VA,24401,38.15919635,-79.09995674,,
50,Morris Mill Road,,,Staunton,VA,24401,38.16060651,-79.10321206,,
101,Morris Mill Road,,,Staunton,VA,24401,38.16106873,-79.10195884,,
103,Morris Mill Road,,,Staunton,VA,24401,38.16133221,-79.10211277,,
105,Morris Mill Road,,,Staunton,VA,24401,38.16151502,-79.10219462,,
107,Morris Mill Road,,,Staunton,VA,24401,38.16170824,-79.10230779,,
2301,Morris Mill Road,,,Staunton,VA,24401,38.16227398,-79.10370021,,
2303,Morris Mill Road,,,Staunton,VA,24401,38.16227957,-79.10376804,,
2305,Morris Mill Road,,,Staunton,VA,24401,38.16228913,-79.1038359,,
2307,Morris Mill Road,,,Staunton,VA,24401,38.16229466,-79.10391628,,
2309,Morris Mill Road,,,Staunton,VA,24401,38.162539,-79.10352729,,
2311,Morris Mill Road,,,Staunton,VA,24401,38.16254199,-79.10482476,,
2330,Morris Mill Road,,,Staunton,VA,24401,38.15979742,-79.10788803,,
2331,Morris Mill Road,,,Staunton,VA,24401,38.16234233,-79.10614824,,
2333,Morris Mill Road,,18,Staunton,VA,24401,38.16265181,-79.10603119,,
2333,Morris Mill Road,,19,Staunton,VA,24401,38.16259781,-79.1060128,,
2333,Morris Mill Road,,20,Staunton,VA,24401,38.16255259,-79.10599182,,
2333,Morris Mill Road,,21,Staunton,VA,24401,38.16250954,-79.10597812,,
2333,Morris Mill Road,,22,Staunton,VA,24401,38.1624645,-79.105962,,
2333,Morris Mill Road,,,Staunton,VA,24401,38.16257475,-79.10588193,,
2335,Morris Mill Road,,13,Staunton,VA,24401,38.162628,-79.10624196,,
2335,Morris Mill Road,,14,Staunton,VA,24401,38.16256974,-79.10621766,,
2335,Morris Mill Road,,15,Staunton,VA,24401,38.16252134,-79.10619468,,
2335,Morris Mill Road,,16,Staunton,VA,24401,38.16247828,-79.10618935,,
2335,Morris Mill Road,,17,Staunton,VA,24401,38.16243682,-79.10616667,,
2335,Morris Mill Road,,,Staunton,VA,24401,38.16250249,-79.10630613,,
2337,Morris Mill Road,,1,Staunton,VA,24401,38.16244288,-79.10670374,,
2337,Morris Mill Road,,2,Staunton,VA,24401,38.16247584,-79.10656817,,
2337,Morris Mill Road,,3,Staunton,VA,24401,38.16251166,-79.10658396,,
