addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme
104,West Village Drive,,,Staunton,VA,24401,38.14375711,-79.06853806,,
106,West Village Drive,,,Staunton,VA,24401,38.14359865,-79.06859867,,
108,West Village Drive,,,Staunton,VA,24401,38.14344312,-79.06865929,,
110,West Village Drive,,,Staunton,VA,24401,38.14327543,-79.06869656,,
900,West Village Drive,,,Staunton,VA,24401,38.14300332,-79.06867676,,
387,Westmoreland Drive,,,Staunton,VA,24401,38.15618172,-79.06701502,,
1000,Westmoreland Drive,,,Staunton,VA,24401,38.15655451,-79.06696257,,
1012,Westmoreland Drive,,,Staunton,VA,24401,38.15676286,-79.06690523,,
1016,Westmoreland Drive,,,Staunton,VA,24401,38.15698415,-79.06674057,,
1019,Westmoreland Drive,,,Staunton,VA,24401,38.15648253,-79.06663528,,
1021,Westmoreland Drive,,,Staunton,VA,24401,38.15669872,-79.06643328,,
1023,Westmoreland Drive,,,Staunton,VA,24401,38.15690691,-79.06632111,,
1024,Westmoreland Drive,,,Staunton,VA,24401,38.15724267,-79.06668234,,
1025,Westmoreland Drive,,,Staunton,VA,24401,38.15720588,-79.06627728,,
1029,Westmoreland Drive,,,Staunton,VA,24401,38.15751859,-79.06629162,,
1036,Westmoreland Drive,,,Staunton,VA,24401,38.15771742,-79.06681,,
1039,Westmoreland Drive,,,Staunton,VA,24401,38.15784684,-79.06641999,,
1045,Westmoreland Drive,,,Staunton,VA,24401,38.15811616,-79.0665224,,
1046,Westmoreland Drive,,,Staunton,VA,24401,38.15806426,-79.06697932,,
1056,Westmoreland Drive,,,Staunton,VA,24401,38.15830121,-79.06711378,,
1059,Westmoreland Drive,,,Staunton,VA,24401,38.15852635,-79.06663951,,
1063,Westmoreland Drive,,,Staunton,VA,24401,38.15889197,-79.06653866,,
1065,Westmoreland Drive,,,Staunton,VA,24401,38.15915601,-79.06634692,,
1125,Westmoreland Drive,,,Staunton,VA,24401,38.15622691,-79.0674945,,
1204,Westmoreland Drive,,,Staunton,VA,24401,38.15875218,-79.06712581,,
1208,Westmoreland Drive,,,Staunton,VA,24401,38.15912208,-79.06697399,,
1212,Westmoreland Drive,,,Staunton,VA,24401,38.15932056,-79.06673753,,
1056A,Westmoreland Drive,,,Staunton,VA,24401,38.15831495,-79.06774062,,
8,Weston Drive,,,Staunton,VA,24401,38.16546163,-79.0707035,,
9,Weston Drive,,,Staunton,VA,24401,38.16543829,-79.06997158,,
10,Weston Drive,,,Staunton,VA,24401,38.16570643,-79.07053815,,
11,Weston Drive,,,Staunton,VA,24401,38.16605414,-79.0701871,,
12,Weston Drive,,,Staunton,VA,24401,38.16603192,-79.07074348,,
13,Weston Drive,,,Staunton,VA,24401,38.16630445,-79.07017903,,
14,Weston Drive,,,Staunton,VA,24401,38.16629298,-79.07060061,,
15,Weston Drive,,,Staunton,VA,24401,38.16659478,-79.0701014,,
16,Weston Drive,,,Staunton,VA,24401,38.16656852,-79.07052967,,
17,Weston Drive,,,Staunton,VA,24401,38.16683966,-79.06998601,,
