addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme
222,Ann Street,,,Staunton,VA,24401,38.16590644,-79.10226223,,
223,Ann Street,,,Staunton,VA,24401,38.16592238,-79.10192115,,
304,Ann Street,,,Staunton,VA,24401,38.16658798,-79.10262349,,
306,Ann Street,,,Staunton,VA,24401,38.16677184,-79.10271122,,
308,Ann Street,,,Staunton,VA,24401,38.1669612,-79.10283492,,
310,Ann Street,,,Staunton,VA,24401,38.16718461,-79.10295172,,
315,Ann Street,,,Staunton,VA,24401,38.16760447,-79.10262125,,
317,Ann Street,,,Staunton,VA,24401,38.16785116,-79.10237538,,
318,Ann Street,,,Staunton,VA,24401,38.16806006,-79.10255671,,
319,Ann Street,,,Staunton,VA,24401,38.16792932,-79.10206712,,
320,Ann Street,,,Staunton,VA,24401,38.16812384,-79.10228784,,
321,Ann Street,,,Staunton,VA,24401,38.16797341,-79.10176577,,
322,Ann Street,,,Staunton,VA,24401,38.16818475,-79.10202614,,
323,Ann Street,,,Staunton,VA,24401,38.16806862,-79.10145047,,
324,Ann Street,,,Staunton,VA,24401,38.16823425,-79.10177512,,
326,Ann Street,,,Staunton,VA,24401,38.16829236,-79.10150621,,
401,Ann Street,,,Staunton,VA,24401,38.1681845,-79.1009773,,
402,Ann Street,,,Staunton,VA,24401,38.16838573,-79.10099693,,
403,Ann Street,,,Staunton,VA,24401,38.16822285,-79.10069027,,
404,Ann Street,,,Staunton,VA,24401,38.16844932,-79.10076398,,
405,Ann Street,,,Staunton,VA,24401,38.16826383,-79.10044277,,
406,Ann Street,,,Staunton,VA,24401,38.16850735,-79.10050944,,
407,Ann Street,,,Staunton,VA,24401,38.16819376,-79.10009217,,
408,Ann Street,,,Staunton,VA,24401,38.16858497,-79.10030534,,
55,Anthony Street,,,Staunton,VA,24401,38.14433738,-79.04853281,,
101,Anthony Street,,,Staunton,VA,24401,38.14318996,-79.04836545,,
102,Anthony Street,,,Staunton,VA,24401,38.14443227,-79.04853111,,
103,Anthony Street,,,Staunton,VA,24401,38.14380483,-79.04914361,,
104,Anthony Street,,,Staunton,VA,24401,38.144792,-79.04730153,,
105,Anthony Street,,,Staunton,VA,24401,38.14341538,-79.04931624,,
107,Anthony Street,,,Staunton,VA,24401,38.14345579,-79.04947885,,
109,Anthony Street,,,Staunton,VA,24401,38.14401052,-79.04990249,,
200,Anthony Street,,,Staunton,VA,24401,38.14558077,-79.05001394,,
201,Anthony Street,,,Staunton,VA,24401,38.14410506,-79.05025319,,
203,Anthony Street,,,Staunton,VA,24401,38.14413723,-79.05037311,,
205,Anthony Street,,,Staunton,VA,24401,38.14418767,-79.05052095,,
209,Anthony Street,,,Staunton,VA,24401,38.14423379,-79.05072315,,
211,Anthony Street,,,Staunton,VA,24401,38.14425059,-79.05095225,,
213,Anthony Street,,,Staunton,VA,24401,38.14369327,-79.0509717,,
215,Anthony Street,,,Staunton,VA,24401,38.14439906,-79.05132055,,
217,Anthony Street,,,Staunton,VA,24401,38.14443543,-79.05156767,,
219,Anthony Street,,,Staunton,VA,24401,38.14445882,-79.05183669,,
221,Anthony Street,,,Staunton,VA,24401,38.14448501,-79.05209163,,
223,Anthony Street,,,Staunton,VA,24401,38.1442036,-79.05244585,,
225,Anthony Street,,,Staunton,VA,24401,38.14411575,-79.05286885,,
227,Anthony Street,,,Staunton,VA,24401,38.1440725,-79.05318998,,
229,Anthony Street,,,Staunton,VA,24401,38.14422766,-79.05354754,,
240,Anthony Street,,,Staunton,VA,24401,38.14496711,-79.0523697,,
303,Anthony Street,,,Staunton,VA,24401,38.14454871,-79.05432585,,
101A,Anthony Street,,,Staunton,VA,24401,38.14306216,-79.04913818,,
102,Archer Street,,,Staunton,VA,24401,38.16370204,-79.10338969,,
104,Archer Street,,,Staunton,VA,24401,38.1637885,-79.10312103,,
106,Archer Street,,,Staunton,VA,24401,38.16385185,-79.10293479,,
108,Archer Street,,,Staunton,VA,24401,38.16393019,-79.10276829,,
110,Archer Street,,,Staunton,VA,24401,38.16401275,-79.10253563,,
111,Archer Street,,,Staunton,VA,24401,38.16374492,-79.10250613,,
202,Archer Street,,,Staunton,VA,24401,38.16413212,-79.10212296,,
204,Archer Street,,,Staunton,VA,24401,38.16421375,-79.10183877,,
206,Archer Street,,,Staunton,VA,24401,38.16418646,-79.10156428,,
207,Archer Street,,,Staunton,VA,24401,38.16389939,-79.10132249,,
208,Archer Street,,,Staunton,VA,24401,38.16415545,-79.10131401,,
301,Archer Street,,,Staunton,VA,24401,38.16379783,-79.10060342,,
302,Archer Street,,,Staunton,VA,24401,38.16406922,-79.10063749,,
303,Archer Street,,,Staunton,VA,24401,38.16375009,-79.10034998,,
304,Archer Street,,,Staunton,VA,24401,38.16404054,-79.10039936,,
305,Archer Street,,,Staunton,VA,24401,38.16370455,-79.10013444,,
306,Archer Street,,,Staunton,VA,24401,38.16402906,-79.100075,,
307,Archer Street,,,Staunton,VA,24401,38.16368789,-79.0998858,,
309,Archer Street,,,Staunton,VA,24401,38.16366742,-79.09944773,,
402,Archer Street,,,Staunton,VA,24401,38.16397785,-79.09933362,,
404,Archer Street,,,Staunton,VA,24401,38.16389077,-79.0990541,,
406,Archer Street,,,Staunton,VA,24401,38.16383828,-79.09879153,,
408,Archer Street,,,Staunton,VA,24401,38.16381084,-79.09854431,,
18,Arlington Street,,,Staunton,VA,24401,38.15870906,-79.07668566,,
19,Arlington Street,,,Staunton,VA,24401,38.15872721,-79.07640248,,
23,Arlington Street,,,Staunton,VA,24401,38.15865834,-79.0762989,,
31,Arlington Street,,,Staunton,VA,24401,38.15851825,-79.07584022,,
32,Arlington Street,,,Staunton,VA,24401,38.15834075,-79.07617213,,
34,Arlington Street,,,Staunton,VA,24401,38.15821946,-79.07602269,,
35,Arlington Street,,,Staunton,VA,24401,38.15909266,-79.07516825,,
36,Arlington Street,,,Staunton,VA,24401,38.15808206,-79.07574584,,
1401,Armstrong Avenue,,,Staunton,VA,24401,38.16821843,-79.09090517,,
1403,Armstrong Avenue,,,Staunton,VA,24401,38.16834732,-79.09065299,,
1404,Armstrong Avenue,,,Staunton,VA,24401,38.16858884,-79.09083815,,
1405,Armstrong Avenue,,,Staunton,VA,24401,38.16850139,-79.09046837,,
1406,Armstrong Avenue,,,Staunton,VA,24401,38.16884835,-79.09082949,,
1407,Armstrong Avenue,,,Staunton,VA,24401,38.16873332,-79.09044601,,
1408,Armstrong Avenue,,,Staunton,VA,24401,38.16918825,-79.090905,,
1409,Armstrong Avenue,,,Staunton,VA,24401,38.16897348,-79.09048029,,
1410,Armstrong Avenue,,,Staunton,VA,24401,38.16928598,-79.09092465,,
1412,Armstrong Avenue,,,Staunton,VA,24401,38.16961763,-79.0909516,,
1414,Armstrong Avenue,,,Staunton,VA,24401,38.16988541,-79.09098881,,
1501,Armstrong Avenue,,,Staunton,VA,24401,38.17022505,-79.09069793,,
1502,Armstrong Avenue,,,Staunton,VA,24401,38.17006397,-79.09100643,,
1504,Armstrong Avenue,,,Staunton,VA,24401,38.1702767,-79.09099738,,
1505,Armstrong Avenue,,,Staunton,VA,24401,38.17057797,-79.09072236,,
1506,Armstrong Avenue,,,Staunton,VA,24401,38.17051258,-79.09103433,,
1508,Armstrong Avenue,,,Staunton,VA,24401,38.17066974,-79.09107872,,
1510,Armstrong Avenue,,,Staunton,VA,24401,38.17088034,-79.09106966,,
1512,Armstrong Avenue,,,Staunton,VA,24401,38.17109946,-79.09105798,,
1605,Armstrong Avenue,,,Staunton,VA,24401,38.17165715,-79.09096554,,
1607,Armstrong Avenue,,,Staunton,VA,24401,38.17184148,-79.09110174,,
1608,Armstrong Avenue,,,Staunton,VA,24401,38.17159755,-79.09139341,,
1609,Armstrong Avenue,,,Staunton,VA,24401,38.17197466,-79.09126178,,
1610,Armstrong Avenue,,,Staunton,VA,24401,38.1717754,-79.09155111,,
1611,Armstrong Avenue,,,Staunton,VA,24401,38.17220974,-79.09145767,,
1612,Armstrong Avenue,,,Staunton,VA,24401,38.17193202,-79.09170056,,
1613,Armstrong Avenue,,,Staunton,VA,24401,38.17246865,-79.09156755,,
1614,Armstrong Avenue,,,Staunton,VA,24401,38.17215018,-79.09187746,,
1616,Armstrong Avenue,,,Staunton,VA,24401,38.1723004,-79.09202956,,
1618,Armstrong Avenue,,,Staunton,VA,24401,38.17245925,-79.09216017,,
1212,Ashby Street,,A,Staunton,VA,24401,38.14660764,-79.0823321,,
1212,Ashby Street,,B,Staunton,VA,24401,38.14658031,-79.08245865,,
1212,Ashby Street,,,Staunton,VA,24401,38.14654069,-79.08237261,,
1213,Ashby Street,,,Staunton,VA,24401,38.14681749,-79.0825089,,
1214,Ashby Street,,,Staunton,VA,24401,38.14661706,-79.08260963,,
