addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme
17,Hancock Street,,,Staunton,VA,24401,38.1589204,-79.07252573,,
19,Hancock Street,,,Staunton,VA,24401,38.15888516,-79.07283084,,
21,Hancock Street,,,Staunton,VA,24401,38.15892025,-79.07303507,,
22,Hancock Street,,,Staunton,VA,24401,38.15872386,-79.07316714,,
24,Hancock Street,,,Staunton,VA,24401,38.15875767,-79.0733485,,
25,Hancock Street,,,Staunton,VA,24401,38.15892209,-79.07322497,,
110,Hancock Street,,,Staunton,VA,24401,38.15884563,-79.07409116,,
112,Hancock Street,,,Staunton,VA,24401,38.15893888,-79.07431707,,
114,Hancock Street,,,Staunton,VA,24401,38.15899285,-79.07448493,,
420,Hanger Street,,,Staunton,VA,24401,38.14630655,-79.08660946,,
10,Hannah Circle,,,Staunton,VA,24401,38.1712695,-79.10424024,,
11,Hannah Circle,,,Staunton,VA,24401,38.17170138,-79.10407751,,
12,Hannah Circle,,,Staunton,VA,24401,38.17124807,-79.10396887,,
13,Hannah Circle,,,Staunton,VA,24401,38.17182897,-79.10369528,,
14,Hannah Circle,,,Staunton,VA,24401,38.17126398,-79.10365441,,
15,Hannah Circle,,,Staunton,VA,24401,38.17167057,-79.10341553,,
16,Hannah Circle,,,Staunton,VA,24401,38.17138261,-79.10334805,,
2600,Hanover Street,,,Staunton,VA,24401,38.15267828,-79.10795201,,
2604,Hanover Street,,,Staunton,VA,24401,38.1526233,-79.10811154,,
2605,Hanover Street,,,Staunton,VA,24401,38.15277565,-79.10817962,,
2607,Hanover Street,,,Staunton,VA,24401,38.15284505,-79.10837025,,
2608,Hanover Street,,,Staunton,VA,24401,38.15257664,-79.10827464,,
2609,Hanover Street,,,Staunton,VA,24401,38.15279006,-79.10853034,,
2610,Hanover Street,,,Staunton,VA,24401,38.15252724,-79.10842894,,
2612,Hanover Street,,,Staunton,VA,24401,38.15246906,-79.10857188,,
2614,Hanover Street,,,Staunton,VA,24401,38.15237196,-79.10853071,,
2700,Hanover Street,,1,Staunton,VA,24401,38.15220072,-79.10916739,,
2700,Hanover Street,,2,Staunton,VA,24401,38.15215156,-79.10914868,,
2700,Hanover Street,,3,Staunton,VA,24401,38.1521007,-79.10911402,,
2700,Hanover Street,,4,Staunton,VA,24401,38.15205836,-79.1090829,,
2700,Hanover Street,,5,Staunton,VA,24401,38.15219575,-79.10907557,,
2700,Hanover Street,,6,Staunton,VA,24401,38.15210415,-79.10902014,,
2700,Hanover Street,,7,Staunton,VA,24401,38.15229581,-79.10890812,,
2700,Hanover Street,,8,Staunton,VA,24401,38.15224913,-79.10887772,,
2700,Hanover Street,,9,Staunton,VA,24401,38.15219915,-79.10885025,,
2700,Hanover Street,,10,Staunton,VA,24401,38.15215354,-79.10881936,,
2700,Hanover Street,,11,Staunton,VA,24401,38.15229084,-79.10880695,,
2700,Hanover Street,,12,Staunton,VA,24401,38.15220128,-79.10874977,,
2700,Hanover Street,,,Staunton,VA,24401,38.15228895,-79.1090452,,
2705,Hanover Street,,,Staunton,VA,24401,38.15240516,-79.10920848,,
2709,Hanover Street,,,Staunton,VA,24401,38.15230361,-79.10951353,,
2710,Hanover Street,,,Staunton,VA,24401,38.15218355,-79.10946799,,
2711,Hanover Street,,,Staunton,VA,24401,38.15238052,-79.10972972,,
100,Harper Court,,,Staunton,VA,24401,38.16695548,-79.05708675,,
101,Harper Court,,,Staunton,VA,24401,38.16683532,-79.05666733,,
102,Harper Court,,,Staunton,VA,24401,38.16670931,-79.05689144,,
103,Harper Court,,,Staunton,VA,24401,38.16665559,-79.05651473,,
104,Harper Court,,,Staunton,VA,24401,38.1665533,-79.05671264,,
105,Harper Court,,,Staunton,VA,24401,38.16647473,-79.05630585,,
106,Harper Court,,,Staunton,VA,24401,38.16636821,-79.0565178,,
107,Harper Court,,,Staunton,VA,24401,38.16633393,-79.05613773,,
108,Harper Court,,,Staunton,VA,24401,38.16620527,-79.05633544,,
2103,Harper Court,,,Staunton,VA,24401,38.1671095,-79.05725261,,
100A,Harper Court,,,Staunton,VA,24401,38.16681576,-79.05721211,,
502,Harrison Street,,,Staunton,VA,24401,38.16040482,-79.05861163,,
506,Harrison Street,,,Staunton,VA,24401,38.16030188,-79.05845984,,
131,Hastings Street,,,Staunton,VA,24401,38.15742171,-79.06764905,,
135,Hastings Street,,,Staunton,VA,24401,38.15718853,-79.06723918,,
20,Hays Avenue,,,Staunton,VA,24401,38.15214992,-79.08984586,,
24,Hays Avenue,,,Staunton,VA,24401,38.15192464,-79.08983402,,
100,Hays Avenue,,,Staunton,VA,24401,38.15168392,-79.0900116,,
101,Hays Avenue,,,Staunton,VA,24401,38.15163548,-79.08970883,,
105,Hays Avenue,,,Staunton,VA,24401,38.15150317,-79.08979213,,
109,Hays Avenue,,,Staunton,VA,24401,38.1513708,-79.08988951,,
110,Hays Avenue,,,Staunton,VA,24401,38.15145694,-79.09014864,,
111,Hays Avenue,,,Staunton,VA,24401,38.15124138,-79.08995174,,
112,Hays Avenue,,,Staunton,VA,24401,38.15131512,-79.09019319,,
201,Hays Avenue,,,Staunton,VA,24401,38.15100037,-79.09011855,,
202,Hays Avenue,,,Staunton,VA,24401,38.15109086,-79.0903408,,
206,Hays Avenue,,,Staunton,VA,24401,38.15097112,-79.09041014,,
207,Hays Avenue,,,Staunton,VA,24401,38.15086118,-79.09018949,,
209,Hays Avenue,,,Staunton,VA,24401,38.15074289,-79.09024655,,
