addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme
14,Topside Circle,,,Staunton,VA,24401,38.17600589,-79.09550924,,
15,Topside Circle,,,Staunton,VA,24401,38.17633411,-79.0952556,,
16,Topside Circle,,,Staunton,VA,24401,38.17611951,-79.09561156,,
17,Topside Circle,,,Staunton,VA,24401,38.1763597,-79.09543421,,
19,Topside Circle,,,Staunton,VA,24401,38.17629002,-79.09559247,,
96,Trace Circle,,,Staunton,VA,24401,38.17007293,-79.06644834,,
98,Trace Circle,,,Staunton,VA,24401,38.17037951,-79.06649469,,
100,Trace Circle,,,Staunton,VA,24401,38.17033555,-79.0657956,,
1,Trace Drive,,,Staunton,VA,24401,38.16924357,-79.0654643,,
5,Trace Drive,,,Staunton,VA,24401,38.16989389,-79.06495224,,
6,Trace Drive,,,Staunton,VA,24401,38.17037546,-79.06503717,,
7,Trace Drive,,,Staunton,VA,24401,38.16981591,-79.06437288,,
8,Trace Drive,,,Staunton,VA,24401,38.17026943,-79.0644964,,
9,Trace Drive,,,Staunton,VA,24401,38.16987674,-79.06370649,,
10,Trace Drive,,,Staunton,VA,24401,38.17045804,-79.06388635,,
16,Trenary Street,,,Staunton,VA,24401,38.15076852,-79.08593715,,
26,Trenary Street,,,Staunton,VA,24401,38.15053108,-79.08606225,,
101,Trenary Street,,,Staunton,VA,24401,38.15025283,-79.08599296,,
105,Trenary Street,,,Staunton,VA,24401,38.15005453,-79.08609015,,
108,Trenary Street,,,Staunton,VA,24401,38.15008386,-79.08635146,,
803,Trout Street,,,Staunton,VA,24401,38.14778795,-79.08263696,,
807,Trout Street,,,Staunton,VA,24401,38.14789123,-79.08277868,,
808,Trout Street,,,Staunton,VA,24401,38.14789313,-79.08321832,,
821,Trout Street,,,Staunton,VA,24401,38.14801615,-79.08288003,,
822,Trout Street,,,Staunton,VA,24401,38.14805347,-79.08343393,,
823,Trout Street,,,Staunton,VA,24401,38.14821,-79.08316493,,
825,Trout Street,,,Staunton,VA,24401,38.14846061,-79.08323953,,
828,Trout Street,,,Staunton,VA,24401,38.14818587,-79.08359375,,
829,Trout Street,,,Staunton,VA,24401,38.14838022,-79.08348711,,
830,Trout Street,,,Staunton,VA,24401,38.14825752,-79.08368165,,
831,Trout Street,,,Staunton,VA,24401,38.14844305,-79.0835601,,
834,Trout Street,,,Staunton,VA,24401,38.14831822,-79.0837635,,
838,Trout Street,,,Staunton,VA,24401,38.14838354,-79.08386325,,
839,Trout Street,,,Staunton,VA,24401,38.14854733,-79.08370184,,
840,Trout Street,,,Staunton,VA,24401,38.14846297,-79.08396113,,
842,Trout Street,,,Staunton,VA,24401,38.14849719,-79.08405693,,
844,Trout Street,,,Staunton,VA,24401,38.14853841,-79.08411458,,
845,Trout Street,,,Staunton,VA,24401,38.14864692,-79.08384354,,
849,Trout Street,,,Staunton,VA,24401,38.14874496,-79.08398126,,
908,Trout Street,,,Staunton,VA,24401,38.14870945,-79.08430121,,
911,Trout Street,,,Staunton,VA,24401,38.14890184,-79.08419713,,
914,Trout Street,,,Staunton,VA,24401,38.1488543,-79.08452686,,
915,Trout Street,,,Staunton,VA,24401,38.14901361,-79.08436441,,
919,Trout Street,,,Staunton,VA,24401,38.1491235,-79.08449206,,
922,Trout Street,,1.0,Staunton,VA,24401,38.14901903,-79.0847481,,
922,Trout Street,,2.0,Staunton,VA,24401,38.14896295,-79.08466494,,
922,Trout Street,,,Staunton,VA,24401,38.14895892,-79.08477891,,
925,Trout Street,,,Staunton,VA,24401,38.14923531,-79.08465141,,
926,Trout Street,,,Staunton,VA,24401,38.14910497,-79.08485899,,
928,Trout Street,,,Staunton,VA,24401,38.14920447,-79.08497863,,
929,Trout Street,,,Staunton,VA,24401,38.14934292,-79.08481866,,
930,Trout Street,,,Staunton,VA,24401,38.14926861,-79.08507951,,
932,Trout Street,,,Staunton,VA,24401,38.1493287,-79.08515658,,
934,Trout Street,,,Staunton,VA,24401,38.14939079,-79.08525215,,
936,Trout Street,,,Staunton,VA,24401,38.14948384,-79.08540872,,
100,Tullidge Drive,,,Staunton,VA,24401,38.15567387,-79.06995823,,
201,Tuxedo Road,,,Staunton,VA,24401,38.16410527,-79.09964566,,
204,Tuxedo Road,,,Staunton,VA,24401,38.16458594,-79.10025717,,
206,Tuxedo Road,,,Staunton,VA,24401,38.16474808,-79.10035889,,
208,Tuxedo Road,,,Staunton,VA,24401,38.16493318,-79.10045816,,
210,Tuxedo Road,,,Staunton,VA,24401,38.16509328,-79.10055194,,
212,Tuxedo Road,,,Staunton,VA,24401,38.16530329,-79.10067254,,
214,Tuxedo Road,,,Staunton,VA,24401,38.16557984,-79.10083068,,
215,Tuxedo Road,,,Staunton,VA,24401,38.16547602,-79.10033851,,
216,Tuxedo Road,,,Staunton,VA,24401,38.1658046,-79.10092236,,
217,Tuxedo Road,,,Staunton,VA,24401,38.16570036,-79.10051206,,
218,Tuxedo Road,,,Staunton,VA,24401,38.16595218,-79.10101604,,
219,Tuxedo Road,,,Staunton,VA,24401,38.16587092,-79.100598,,
220,Tuxedo Road,,,Staunton,VA,24401,38.16611841,-79.10113364,,
221,Tuxedo Road,,,Staunton,VA,24401,38.16606227,-79.10069732,,
223,Tuxedo Road,,,Staunton,VA,24401,38.16617451,-79.10076958,,
409,Tyler Street,,,Staunton,VA,24401,38.15997273,-79.05983408,,
410,Tyler Street,,,Staunton,VA,24401,38.15976217,-79.05994365,,
411,Tyler Street,,,Staunton,VA,24401,38.15986936,-79.05964575,,
412,Tyler Street,,,Staunton,VA,24401,38.15970673,-79.05980839,,
501,Tyler Street,,,Staunton,VA,24401,38.15972941,-79.05925905,,
503,Tyler Street,,,Staunton,VA,24401,38.15962806,-79.05908658,,
75,Valley Center Drive,,,Staunton,VA,24401,38.1433476,-79.03435952,,
101,Valley Center Drive,,,Staunton,VA,24401,38.1427746,-79.03402467,,
102,Valley Center Drive,,,Staunton,VA,24401,38.14137922,-79.03286064,,
103,Valley Center Drive,,,Staunton,VA,24401,38.14217796,-79.02716331,,
109,Valley Center Drive,,,Staunton,VA,24401,38.14082261,-79.02901833,,
301,Valley View Drive,,,Staunton,VA,24401,38.17389074,-79.05087564,,
302,Valley View Drive,,,Staunton,VA,24401,38.17423105,-79.05123399,,
303,Valley View Drive,,,Staunton,VA,24401,38.17378327,-79.05125524,,
304,Valley View Drive,,,Staunton,VA,24401,38.17416007,-79.05154342,,
305,Valley View Drive,,,Staunton,VA,24401,38.17373172,-79.05157187,,
306,Valley View Drive,,,Staunton,VA,24401,38.17407217,-79.05190204,,
307,Valley View Drive,,,Staunton,VA,24401,38.17364407,-79.05187764,,
308,Valley View Drive,,,Staunton,VA,24401,38.1739842,-79.05227474,,
309,Valley View Drive,,,Staunton,VA,24401,38.17356744,-79.05220464,,
310,Valley View Drive,,,Staunton,VA,24401,38.17389117,-79.05254174,,
311,Valley View Drive,,,Staunton,VA,24401,38.17349044,-79.05260913,,
312,Valley View Drive,,,Staunton,VA,24401,38.17369332,-79.05321653,,
313,Valley View Drive,,,Staunton,VA,24401,38.17342555,-79.05280589,,
315,Valley View Drive,,,Staunton,VA,24401,38.17328214,-79.05314294,,
317,Valley View Drive,,,Staunton,VA,24401,38.17315542,-79.0534766,,
319,Valley View Drive,,,Staunton,VA,24401,38.17305157,-79.0536801,,
9,Van Fossen Lane,,,Staunton,VA,24401,38.1550288,-79.109069,,
10,Van Fossen Lane,,,Staunton,VA,24401,38.15611883,-79.10944526,,
11,Van Fossen Lane,,,Staunton,VA,24401,38.15554431,-79.10949613,,
100,Vickers Way,,,Staunton,VA,24401,38.14771949,-79.07923655,,
101,Vickers Way,,,Staunton,VA,24401,38.14761806,-79.07908521,,
102,Vickers Way,,,Staunton,VA,24401,38.14762593,-79.0795976,,
103,Vickers Way,,,Staunton,VA,24401,38.14739674,-79.07913626,,
104,Vickers Way,,,Staunton,VA,24401,38.14744044,-79.07957499,,
105,Vickers Way,,,Staunton,VA,24401,38.14722899,-79.07931978,,
107,Vickers Way,,,Staunton,VA,24401,38.14706549,-79.07948748,,
109,Vickers Way,,,Staunton,VA,24401,38.1468914,-79.07968679,,
499,Victoria Drive,,,Staunton,VA,24401,38.17493474,-79.04610394,,
501,Victoria Drive,,,Staunton,VA,24401,38.17613115,-79.04713096,,
502,Victoria Drive,,,Staunton,VA,24401,38.17615628,-79.04769827,,
503,Victoria Drive,,,Staunton,VA,24401,38.17661345,-79.04745515,,
504,Victoria Drive,,,Staunton,VA,24401,38.17656975,-79.04787752,,
505,Victoria Drive,,,Staunton,VA,24401,38.17709817,-79.04726507,,
507,Victoria Drive,,,Staunton,VA,24401,38.17733821,-79.04707314,,
508,Victoria Drive,,,Staunton,VA,24401,38.17750582,-79.04750064,,
509,Victoria Drive,,,Staunton,VA,24401,38.1776899,-79.04679047,,
510,Victoria Drive,,,Staunton,VA,24401,38.17777136,-79.04720675,,
511,Victoria Drive,,,Staunton,VA,24401,38.177997,-79.04652859,,
512,Victoria Drive,,,Staunton,VA,24401,38.17800868,-79.04700071,,
100,Village Drive,,101.0,Staunton,VA,24401,38.14543553,-79.06679116,,
100,Village Drive,,102.0,Staunton,VA,24401,38.14548074,-79.06676324,,
100,Village Drive,,103.0,Staunton,VA,24401,38.14553259,-79.06674271,,
100,Village Drive,,104.0,Staunton,VA,24401,38.14557863,-79.06671749,,
100,Village Drive,,201.0,Staunton,VA,24401,38.14540831,-79.06669769,,
100,Village Drive,,202.0,Staunton,VA,24401,38.14545642,-79.06668322,,
100,Village Drive,,203.0,Staunton,VA,24401,38.14550823,-79.06666998,,
100,Village Drive,,204.0,Staunton,VA,24401,38.14556495,-79.0666448,,
100,Village Drive,,205.0,Staunton,VA,24401,38.14557301,-79.0665526,,
100,Village Drive,,301.0,Staunton,VA,24401,38.14551155,-79.06650825,,
100,Village Drive,,302.0,Staunton,VA,24401,38.14552081,-79.0664306,,
100,Village Drive,,303.0,Staunton,VA,24401,38.14547846,-79.06636953,,
100,Village Drive,,304.0,Staunton,VA,24401,38.14542513,-79.0664002,,
100,Village Drive,,305.0,Staunton,VA,24401,38.14537948,-79.06642242,,
100,Village Drive,,401.0,Staunton,VA,24401,38.14532904,-79.06644924,,
100,Village Drive,,402.0,Staunton,VA,24401,38.1453068,-79.06636168,,
100,Village Drive,,403.0,Staunton,VA,24401,38.14536137,-79.06633997,,
100,Village Drive,,404.0,Staunton,VA,24401,38.14540724,-79.0663154,,
100,Village Drive,,405.0,Staunton,VA,24401,38.14545736,-79.0662904,,
100,Village Drive,,,Staunton,VA,24401,38.14571731,-79.06633463,,
101,Village Drive,,,Staunton,VA,24401,38.14535701,-79.06493813,,
102,Village Drive,,,Staunton,VA,24401,38.145596,-79.06602475,,
104,Village Drive,,,Staunton,VA,24401,38.14498827,-79.06652818,,
106,Village Drive,,,Staunton,VA,24401,38.14452503,-79.06606917,,
308,Vine Street,,,Staunton,VA,24401,38.15120086,-79.06818843,,
309,Vine Street,,,Staunton,VA,24401,38.15142999,-79.06815421,,
310,Vine Street,,,Staunton,VA,24401,38.15121558,-79.0680604,,
313,Vine Street,,,Staunton,VA,24401,38.15145064,-79.06798722,,
314,Vine Street,,,Staunton,VA,24401,38.15121214,-79.06793081,,
