addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme
214,Church Street,,A,Staunton,VA,24401,38.14667437,-79.07579843,,
214,Church Street,,,Staunton,VA,24401,38.14670377,-79.07550829,,
215,Church Street,,A,Staunton,VA,24401,38.14664098,-79.07525029,,
215,Church Street,,B,Staunton,VA,24401,38.14668039,-79.07509108,,
215,Church Street,,,Staunton,VA,24401,38.14663973,-79.07516945,,
219,Church Street,,,Staunton,VA,24401,38.14653321,-79.07523574,,
220,Church Street,,,Staunton,VA,24401,38.14646078,-79.07544548,,
222,Church Street,,,Staunton,VA,24401,38.14627494,-79.07556306,,
300,Church Street,,,Staunton,VA,24401,38.14600245,-79.07636643,,
1,Churchville Avenue,,,Staunton,VA,24401,38.15616512,-79.0732101,Staunton Public Library,verify name
2,Churchville Avenue,,,Staunton,VA,24401,38.15578414,-79.07283932,,
6,Churchville Avenue,,,Staunton,VA,24401,38.15564906,-79.07287707,,
8,Churchville Avenue,,,Staunton,VA,24401,38.15568491,-79.07305714,,
12,Churchville Avenue,,,Staunton,VA,24401,38.15582005,-79.07322697,,
20,Churchville Avenue,,,Staunton,VA,24401,38.15585447,-79.07345024,,
103,Churchville Avenue,,,Staunton,VA,24401,38.15620564,-79.07380653,,
150,Churchville Avenue,,,Staunton,VA,24401,38.1560416,-79.07426984,,
151,Churchville Avenue,,,Staunton,VA,24401,38.15636204,-79.07421929,,
201,Churchville Avenue,,,Staunton,VA,24401,38.15637356,-79.07450853,,
205,Churchville Avenue,,A,Staunton,VA,24401,38.15655222,-79.07468071,,
205,Churchville Avenue,,B,Staunton,VA,24401,38.15652059,-79.07458245,,
205,Churchville Avenue,,,Staunton,VA,24401,38.15641956,-79.07467757,,
215,Churchville Avenue,,,Staunton,VA,24401,38.15655119,-79.07504548,,
218,Churchville Avenue,,,Staunton,VA,24401,38.15616419,-79.07517922,,
220,Churchville Avenue,,,Staunton,VA,24401,38.15628773,-79.07532004,,
222,Churchville Avenue,,,Staunton,VA,24401,38.15638018,-79.07550312,,
227,Churchville Avenue,,,Staunton,VA,24401,38.15677008,-79.07541531,,
228,Churchville Avenue,,,Staunton,VA,24401,38.15645387,-79.07567958,,
230,Churchville Avenue,,,Staunton,VA,24401,38.15651811,-79.0757882,,
231,Churchville Avenue,,,Staunton,VA,24401,38.15685313,-79.07563461,,
232,Churchville Avenue,,,Staunton,VA,24401,38.15656996,-79.07587266,,
236,Churchville Avenue,,,Staunton,VA,24401,38.15667283,-79.07599121,,
240,Churchville Avenue,,,Staunton,VA,24401,38.15678728,-79.07613503,,
241,Churchville Avenue,,,Staunton,VA,24401,38.15726853,-79.07597613,,
244,Churchville Avenue,,,Staunton,VA,24401,38.1568805,-79.07628523,,
245,Churchville Avenue,,,Staunton,VA,24401,38.15719676,-79.07618949,,
261,Churchville Avenue,,,Staunton,VA,24401,38.15734943,-79.07647162,,
263,Churchville Avenue,,,Staunton,VA,24401,38.15745967,-79.07671467,,
265,Churchville Avenue,,,Staunton,VA,24401,38.15760075,-79.07690953,,
